VialID	box	rack	run	vials	atac	timecoursev2	run_real	POP	thaw_date	p3_date	lib_prep__date	p3_experimenter	lib_prep__experimenter	ash_num	index	COND	well	lib_1	lib_2	TP	IID	Age	Gender
AFB098	AI/48	rack4	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		7	IAV	D7	83	87	T6	AFB098	33	M
AFB098	AI/48	rack4	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		7	NS	D7	81	85	T6	AFB098	33	M
AFB099	AI/48	rack4	1	5	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		5	COV	D3	2	6	T6	AFB061	28	M
AFB099	AI/48	rack4	1	5	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		5	IAV	D3	1	5	T6	AFB061	28	M
AFB099	AI/48	rack4	1	5	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		5	NS	D3	3	7	T6	AFB061	28	M
AFB101	AI/48	rack4	13	2	FALSE	FALSE	13	AFB	180521	190521	200521	ABYA	YA		11	COV	F7	100	104	T6	AFB101	26	M
AFB101	AI/48	rack4	13	2	FALSE	FALSE	13	AFB	180521	190521	200521	ABYA	YA		11	IAV	F7	99	103	T6	AFB101	26	M
AFB101	AI/48	rack4	13	2	FALSE	FALSE	13	AFB	180521	190521	200521	ABYA	YA		11	NS	F7	97	101	T6	AFB101	26	M
AFB102			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		1	T0		113	114	T0	AFB102	28	M
AFB102			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		1	NS		115	118	T6	AFB102	28	M
AFB102			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		1	COV		116	119	T6	AFB102	28	M
AFB102			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		1	IAV		117	120	T6	AFB102	28	M
AFB102			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		1	NS		124	125	T24	AFB102	28	M
AFB102			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		1	COV		121	126	T24	AFB102	28	M
AFB102			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		1	IAV		122	123	T24	AFB102	28	M
AFB103	AI/48	rack4	13	2	FALSE	FALSE	13	AFB	180521	190521	200521	ABYA	YA		12	COV	F9	97	101	T6	AFB103	33	M
AFB103	AI/48	rack4	13	2	FALSE	FALSE	13	AFB	180521	190521	200521	ABYA	YA		12	IAV	F9	100	104	T6	AFB103	33	M
AFB103	AI/48	rack4	13	2	FALSE	FALSE	13	AFB	180521	190521	200521	ABYA	YA		12	NS	F9	98	102	T6	AFB103	33	M
AFB104			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		2	T0		113	114	T0	AFB104	36	M
AFB104			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		2	NS		115	119	T6	AFB104	36	M
AFB104			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		2	COV		116	118	T6	AFB104	36	M
AFB104			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		2	IAV		117	120	T6	AFB104	36	M
AFB104			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		2	NS		121	124	T24	AFB104	36	M
AFB104			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		2	COV		122	125	T24	AFB104	36	M
AFB104			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		2	IAV		123	126	T24	AFB104	36	M
AFB106	AI/53	rack6	5	3	FALSE	FALSE	4	AFB	190421	200421	220421	ABYA	ZL		10	COV	F5	27	31	T6	AFB106	41	M
AFB106	AI/53	rack6	5	3	FALSE	FALSE	4	AFB	190421	200421	220421	ABYA	ZL		10	IAV	F5	26	30	T6	AFB106	41	M
AFB106	AI/53	rack6	5	3	FALSE	FALSE	4	AFB	190421	200421	220421	ABYA	ZL		10	NS	F5	28	32	T6	AFB106	41	M
AFB107	AI/53	rack6	1	5	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		6	COV	D5	3	7	T6	AFB107	28	M
AFB107	AI/53	rack6	1	5	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		6	IAV	D5	2	6	T6	AFB107	28	M
AFB107	AI/53	rack6	1	5	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		6	NS	D5	4	8	T6	AFB107	28	M
AFB110	AI/53	rack6	4	4	TRUE	FALSE	6	AFB	130421	140421	150421	ABYA	YA		6	COV	D5	43	47	T6	AFB110	29	M
AFB110	AI/53	rack6	4	4	TRUE	FALSE	6	AFB	130421	140421	150421	ABYA	YA		6	IAV	D5	42	46	T6	AFB110	29	M
AFB110	AI/53	rack6	4	4	TRUE	FALSE	6	AFB	130421	140421	150421	ABYA	YA		6	NS	D5	44	48	T6	AFB110	29	M
AFB111			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		3	T0		113	114	T0	AFB111	32	M
AFB111			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		3	NS		115	116	T6	AFB111	32	M
AFB111			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		3	COV		120		T6	AFB111	32	M
AFB111			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		3	IAV		118		T6	AFB111	32	M
AFB111			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		3	MIX_COV_IAV		117		T6	AFB111	32	M
AFB111			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		3	NS		121	125	T24	AFB111	32	M
AFB111			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		3	COV		122	124	T24	AFB111	32	M
AFB111			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		3	IAV		123	126	T24	AFB111	32	M
AFB113	AI/53	rack6	5	3	FALSE	FALSE	4	AFB	190421	200421	220421	ABYA	ZL		11	COV	F7	28	32	T6	AFB113	39	M
AFB113	AI/53	rack6	5	3	FALSE	FALSE	4	AFB	190421	200421	220421	ABYA	ZL		11	IAV	F7	27	31	T6	AFB113	39	M
AFB113	AI/53	rack6	5	3	FALSE	FALSE	4	AFB	190421	200421	220421	ABYA	ZL		11	NS	F7	25	29	T6	AFB113	39	M
AFB116			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		4	T0		113	114	T0	AFB116	27	M
AFB116			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		4	NS		116	120	T6	AFB116	27	M
AFB116			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		4	COV		115	117	T6	AFB116	27	M
AFB116			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		4	IAV		118	119	T6	AFB116	27	M
AFB116			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		4	NS		121	122	T24	AFB116	27	M
AFB116			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		4	COV		123	126	T24	AFB116	27	M
AFB116			0			TRUE	0	AFB	80221	90221	100221	ABYA	MOZL		4	IAV		124	125	T24	AFB116	27	M
AFB125	AI/63	rack2	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		8	COV	D9	81	85	T6	AFB125	28	M
AFB125	AI/63	rack2	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		8	IAV	D9	84	88	T6	AFB125	28	M
AFB125	AI/63	rack2	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		8	NS	D9	82	86	T6	AFB125	28	M
AFB134	AI/74	rack5	7	3	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		9	COV	F3	58	62	T6	AFB134	30	M
AFB134	AI/74	rack5	7	3	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		9	IAV	F3	57	61	T6	AFB134	30	M
AFB134	AI/74	rack5	7	3	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		9	NS	F3	59	63	T6	AFB134	30	M
AFB136	AI/63	rack2	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		8	COV	D9	9	13	T6	AFB136	28	M
AFB136	AI/63	rack2	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		8	IAV	D9	12	16	T6	AFB136	28	M
AFB136	AI/63	rack2	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		8	NS	D9	10	14	T6	AFB136	28	M
AFB137	AI/74	rack5	8	4	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		2	COV	B5	51	55	T6	AFB137	21	M
AFB137	AI/74	rack5	8	4	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		2	IAV	B5	50	54	T6	AFB137	21	M
AFB137	AI/74	rack5	8	4	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		2	NS	B5	52	56	T6	AFB137	21	M
AFB139	AI/74	rack5	1	5	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		7	COV	D7	4	8	T6	AFB139	44	M
AFB139	AI/74	rack5	1	5	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		7	IAV	D7	3	7	T6	AFB139	44	M
AFB139	AI/74	rack5	1	5	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		7	NS	D7	1	5	T6	AFB139	44	M
AFB140	AI/74	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		3	COV	B7	52	56	T6	AFB140	30	M
AFB140	AI/74	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		3	IAV	B7	51	55	T6	AFB140	30	M
AFB140	AI/74	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		3	NS	B7	49	53	T6	AFB140	30	M
AFB143	AI/74	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		4	COV	B9	49	53	T6	AFB143	28	M
AFB143	AI/74	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		4	IAV	B9	52	56	T6	AFB143	28	M
AFB143	AI/74	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		4	NS	B9	50	54	T6	AFB143	28	M
AFB144	AI/74	rack5	1	6	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		8	COV	D9	1	5	T6	AFB144	34	M
AFB144	AI/74	rack5	1	6	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		8	IAV	D9	4	8	T6	AFB144	34	M
AFB144	AI/74	rack5	1	6	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		8	NS	D9	2	6	T6	AFB144	34	M
AFB145	AI/74	rack5	8	4	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		5	COV	D3	50	54	T6	AFB145	42	M
AFB145	AI/74	rack5	8	4	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		5	IAV	D3	49	53	T6	AFB145	42	M
AFB145	AI/74	rack5	8	4	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		5	NS	D3	51	55	T6	AFB145	42	M
AFB147	AI/74	rack5	8	4	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		6	COV	D5	51	55	T6	AFB147	29	M
AFB147	AI/74	rack5	8	4	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		6	IAV	D5	50	54	T6	AFB147	29	M
AFB147	AI/74	rack5	8	4	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		6	NS	D5	52	56	T6	AFB147	29	M
AFB149	AI/79	rack5	7	3	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		10	COV	F5	59	63	T6	AFB149	37	M
AFB149	AI/79	rack5	7	3	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		10	IAV	F5	58	62	T6	AFB149	37	M
AFB149	AI/79	rack5	7	3	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		10	NS	F5	60	64	T6	AFB149	37	M
AFB152	AI/79	rack5	7	2	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		11	COV	F7	60	64	T6	AFB152	35	M
AFB152	AI/79	rack5	7	2	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		11	IAV	F7	59	63	T6	AFB152	35	M
AFB152	AI/79	rack5	7	2	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		11	NS	F7	57	61	T6	AFB152	35	M
AFB153	AI/79	rack5	9	3	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		9	COV	F3	66	70	T6	AFB153	43	M
AFB153	AI/79	rack5	9	3	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		9	IAV	F3	65	69	T6	AFB153	43	M
AFB153	AI/79	rack5	9	3	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		9	NS	F3	67	71	T6	AFB153	43	M
AFB154	AI/79	rack5	9	2	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		10	COV	F5	67	71	T6	AFB154	37	M
AFB154	AI/79	rack5	9	2	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		10	IAV	F5	66	70	T6	AFB154	37	M
AFB154	AI/79	rack5	9	2	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		10	NS	F5	68	72	T6	AFB154	37	M
AFB156	AI/79	rack5	9	2	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		11	COV	F7	68	72	T6	AFB156	34	M
AFB156	AI/79	rack5	9	2	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		11	IAV	F7	67	71	T6	AFB156	34	M
AFB156	AI/79	rack5	9	2	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		11	NS	F7	65	69	T6	AFB156	34	M
AFB157	AI/79	rack5	9	3	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		12	COV	F9	65	69	T6	AFB157	27	M
AFB157	AI/79	rack5	9	3	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		12	IAV	F9	68	72	T6	AFB157	27	M
AFB157	AI/79	rack5	9	3	FALSE	FALSE	9	AFB	30521	40521	60521	ABYA	ZL		12	NS	F9	66	70	T6	AFB157	27	M
AFB158	AI/79	rack5	10	2	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		9	COV	F3	74	78	T6	AFB158	49	M
AFB158	AI/79	rack5	10	2	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		9	IAV	F3	73	77	T6	AFB158	49	M
AFB158	AI/79	rack5	10	2	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		9	NS	F3	75	79	T6	AFB158	49	M
AFB160	AI/86	rack5	10	3	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		10	COV	F5	75	79	T6	AFB160	37	M
AFB160	AI/86	rack5	10	3	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		10	IAV	F5	74	78	T6	AFB160	37	M
AFB160	AI/86	rack5	10	3	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		10	NS	F5	76	80	T6	AFB160	37	M
AFB161	AI/86	rack5	10	2	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		11	COV	F7	76	80	T6	AFB161	38	M
AFB161	AI/86	rack5	10	2	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		11	IAV	F7	75	79	T6	AFB161	38	M
AFB161	AI/86	rack5	10	2	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		11	NS	F7	73	77	T6	AFB161	38	M
AFB165	AI/90	Unk	3	3	FALSE	FALSE	3	AFB	120421	130421	150421	ABYA	ZL		10	COV	F5	19	23	T6	AFB165	38	M
AFB165	AI/90	Unk	3	3	FALSE	FALSE	3	AFB	120421	130421	150421	ABYA	ZL		10	IAV	F5	18	22	T6	AFB165	38	M
AFB165	AI/90	Unk	3	3	FALSE	FALSE	3	AFB	120421	130421	150421	ABYA	ZL		10	NS	F5	20	24	T6	AFB165	38	M
AFB167	AI/90	Unk	3	2	FALSE	FALSE	3	AFB	120421	130421	150421	ABYA	ZL		11	COV	F7	20	24	T6	AFB167	30	M
AFB167	AI/90	Unk	3	2	FALSE	FALSE	3	AFB	120421	130421	150421	ABYA	ZL		11	IAV	F7	19	23	T6	AFB167	30	M
AFB167	AI/90	Unk	3	2	FALSE	FALSE	3	AFB	120421	130421	150421	ABYA	ZL		11	NS	F7	17	21	T6	AFB167	30	M
AFB171	AI/90	Unk	3	3	FALSE	FALSE	3	AFB	120421	130421	150421	ABYA	ZL		12	COV	F9	17	21	T6	AFB171	32	M
AFB171	AI/90	Unk	3	3	FALSE	FALSE	3	AFB	120421	130421	150421	ABYA	ZL		12	IAV	F9	20	24	T6	AFB171	32	M
AFB171	AI/90	Unk	3	3	FALSE	FALSE	3	AFB	120421	130421	150421	ABYA	ZL		12	NS	F9	18	22	T6	AFB171	32	M
AFB173	AI/90	Unk	4	3	TRUE	FALSE	6	AFB	130421	140421	150421	ABYA	YA		7	COV	D7	44	48	T6	AFB173	35	M
AFB173	AI/90	Unk	4	3	TRUE	FALSE	6	AFB	130421	140421	150421	ABYA	YA		7	IAV	D7	43	47	T6	AFB173	35	M
AFB173	AI/90	Unk	4	3	TRUE	FALSE	6	AFB	130421	140421	150421	ABYA	YA		7	NS	D7	41	45	T6	AFB173	35	M
AFB174	AI/86	rack5	10	2	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		12	COV	F9	73	77	T6	AFB174	47	M
AFB174	AI/86	rack5	10	2	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		12	IAV	F9	76	80	T6	AFB174	47	M
AFB174	AI/86	rack5	10	2	FALSE	FALSE	10	AFB	40521	50521	60521	ABYA	YA		12	NS	F9	74	78	T6	AFB174	47	M
AFB175	AI/86	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		7	COV	D7	52	56	T6	AFB175	28	M
AFB175	AI/86	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		7	IAV	D7	51	55	T6	AFB175	28	M
AFB175	AI/86	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		7	NS	D7	49	53	T6	AFB175	28	M
AFB179	AI/86	rack5	7	3	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		12	COV	F9	57	61	T6	AFB179	28	M
AFB179	AI/86	rack5	7	3	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		12	IAV	F9	60	64	T6	AFB179	28	M
AFB179	AI/86	rack5	7	3	FALSE	FALSE	8	AFB	260421	270421	290421	ABYA	ZL		12	NS	F9	58	62	T6	AFB179	28	M
AFB183	AI/94	rack6	5	2	FALSE	FALSE	4	AFB	190421	200421	220421	ABYA	ZL		12	COV	F9	25	29	T6	AFB183	32	M
AFB183	AI/94	rack6	5	2	FALSE	FALSE	4	AFB	190421	200421	220421	ABYA	ZL		12	IAV	F9	28	32	T6	AFB183	32	M
AFB183	AI/94	rack6	5	2	FALSE	FALSE	4	AFB	190421	200421	220421	ABYA	ZL		12	NS	F9	26	30	T6	AFB183	32	M
AFB187	AI/94	rack6	6	3	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		9	COV	F3	34	38	T6	AFB187	35	M
AFB187	AI/94	rack6	6	3	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		9	IAV	F3	33	37	T6	AFB187	35	M
AFB187	AI/94	rack6	6	3	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		9	NS	F3	35	39	T6	AFB187	35	M
AFB188	AI/94	rack6	4	3	TRUE	FALSE	6	AFB	130421	140421	150421	ABYA	YA		8	COV	D9	41	45	T6	AFB188	38	M
AFB188	AI/94	rack6	4	3	TRUE	FALSE	6	AFB	130421	140421	150421	ABYA	YA		8	IAV	D9	44	48	T6	AFB188	38	M
AFB188	AI/94	rack6	4	3	TRUE	FALSE	6	AFB	130421	140421	150421	ABYA	YA		8	NS	D9	42	46	T6	AFB188	38	M
AFB189	AI/94	rack6	6	3	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		10	COV	F5	35	39	T6	AFB189	40	M
AFB189	AI/94	rack6	6	3	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		10	IAV	F5	34	38	T6	AFB189	40	M
AFB189	AI/94	rack6	6	3	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		10	NS	F5	36	40	T6	AFB189	40	M
AFB190	AI/94	rack6	6	3	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		11	COV	F7	36	40	T6	AFB190	38	M
AFB190	AI/94	rack6	6	3	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		11	IAV	F7	35	39	T6	AFB190	38	M
AFB190	AI/94	rack6	6	3	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		11	NS	F7	33	37	T6	AFB190	38	M
AFB193	AI/94	rack6	6	2	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		12	COV	F9	33	37	T6	AFB193	31	M
AFB193	AI/94	rack6	6	2	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		12	IAV	F9	36	40	T6	AFB193	31	M
AFB193	AI/94	rack6	6	2	FALSE	FALSE	5	AFB	200421	210421	220421	ABYA	YA		12	NS	F9	34	38	T6	AFB193	31	M
AFB198	AI/79	rack5	11	3	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		12	COV	F9	89	93	T6	AFB198	36	M
AFB198	AI/79	rack5	11	3	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		12	IAV	F9	92	96	T6	AFB198	36	M
AFB198	AI/79	rack5	11	3	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		12	NS	F9	90	94	T6	AFB198	36	M
AFB202	AI/79	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		8	COV	D9	49	53	T6	AFB169	45	M
AFB202	AI/79	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		8	IAV	D9	52	56	T6	AFB169	45	M
AFB202	AI/79	rack5	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		8	NS	D9	50	54	T6	AFB169	45	M
BP121	Buffy	Buffy	14	1	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL		6	COV	D5	108	112	T6	ASH053	48	M
BP121	Buffy	Buffy	14	1	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL		6	IAV	D5	107	111	T6	ASH053	48	M
BP121	Buffy	Buffy	14	1	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL		6	NS	D5	105	109	T6	ASH053	48	M
